User-ID,ISBN,Book-Rating
U0117,BK00030,10
U0117,BK00031,8
U0117,BK00017,5
U0117,BK00045,4
U0117,BK00046,4
U0117,BK00010,4
U0118,BK00048,8
U0118,BK00046,10
U0118,BK00043,10
U0118,BK00047,9
U0118,BK00024,5
U0118,BK00028,6
U0118,BK00004,6
U0119,BK00006,9
U0119,BK00003,10
U0119,BK00061,9
U0119,BK00004,9
U0119,BK00000,9
U0119,BK00065,9
U0119,BK00037,7
U0120,BK00021,10
U0120,BK00023,8
U0120,BK00043,10
U0120,BK00020,9
U0120,BK00048,9
U0120,BK00036,5
U0121,BK00040,10
U0121,BK00042,9
U0121,BK00038,9
U0121,BK00039,10
U0121,BK00041,8
U0122,BK00007,10
U0122,BK00001,9
U0122,BK00002,10
U0122,BK00004,8
U0122,BK00008,9
U0122,BK00006,10
U0122,BK00003,8
U0122,BK00000,8
U0122,BK00009,8
U0122,BK00005,9
U0123,BK00027,9
U0123,BK00040,8
U0123,BK00025,8
U0123,BK00026,9
U0123,BK00039,8
U0123,BK00038,10
U0123,BK00042,10
U0123,BK00020,9
U0123,BK00023,10
U0123,BK00041,9
U0123,BK00021,9
U0123,BK00022,9
U0123,BK00024,9
U0123,BK00052,3
U0123,BK00056,4
U0123,BK00036,7
U0124,BK00065,9
U0124,BK00003,10
U0124,BK00006,10
U0124,BK00008,8
U0124,BK00009,10
U0124,BK00042,8
U0124,BK00039,9
U0124,BK00060,9
U0124,BK00004,9
U0124,BK00001,10
U0124,BK00062,10
U0124,BK00066,10
U0124,BK00005,9
U0125,BK00014,8
U0125,BK00022,10
U0125,BK00020,10
U0125,BK00049,9
U0125,BK00002,7
U0126,BK00065,10
U0126,BK00066,9
U0126,BK00059,9
U0126,BK00064,10
U0126,BK00044,9
U0126,BK00063,10
U0127,BK00011,8
U0127,BK00017,9
U0127,BK00045,8
U0127,BK00016,9
U0127,BK00042,10
U0127,BK00044,9
U0127,BK00019,10
U0127,BK00038,10
U0127,BK00010,9
U0127,BK00014,9
U0127,BK00015,9
U0127,BK00007,4
U0128,BK00003,9
U0128,BK00018,9
U0128,BK00006,8
U0128,BK00012,10
U0128,BK00008,8
U0128,BK00001,9
U0128,BK00019,10
U0128,BK00000,8
U0128,BK00011,8
U0128,BK00017,8
U0128,BK00002,9
U0128,BK00005,8
U0128,BK00015,10
U0128,BK00010,9
U0128,BK00056,6
U0128,BK00030,4
U0128,BK00043,4
U0129,BK00056,8
U0129,BK00058,10
U0129,BK00055,9
U0129,BK00057,8
U0129,BK00017,7
U0129,BK00052,3
U0130,BK00028,10
U0130,BK00034,9
U0130,BK00029,10
U0130,BK00031,9
U0130,BK00030,10
U0130,BK00033,9
U0130,BK00032,10
U0130,BK00037,10
U0130,BK00035,9
U0130,BK00036,10
U0130,BK00012,4
U0130,BK00018,4
U0131,BK00044,9
U0131,BK00045,8
U0132,BK00013,8
U0132,BK00041,10
U0132,BK00011,8
U0132,BK00012,10
U0132,BK00038,9
U0132,BK00040,10
U0132,BK00042,8
U0132,BK00039,10
U0132,BK00015,10
U0132,BK00016,8
U0132,BK00036,6
U0132,BK00059,4
U0132,BK00033,4
U0132,BK00046,5
U0133,BK00047,10
U0133,BK00048,8
U0133,BK00045,9
U0133,BK00043,8
U0133,BK00044,9
U0133,BK00046,10
U0133,BK00055,6
U0134,BK00013,9
U0134,BK00011,9
U0134,BK00015,8
U0134,BK00012,9
U0134,BK00017,9
U0134,BK00010,10
U0134,BK00044,10
U0134,BK00019,8
U0134,BK00045,9
U0134,BK00014,9
U0134,BK00018,9
U0134,BK00016,8
U0134,BK00065,6
U0135,BK00056,8
U0135,BK00062,10
U0135,BK00066,10
U0135,BK00057,9
U0135,BK00064,8
U0135,BK00055,8
U0135,BK00061,8
U0135,BK00065,9
U0135,BK00059,10
U0135,BK00060,9
U0135,BK00058,8
U0135,BK00043,5
U0135,BK00040,3
U0136,BK00050,10
U0136,BK00053,9
U0136,BK00052,9
U0136,BK00051,9
U0136,BK00054,9
U0136,BK00001,5
U0136,BK00024,5
U0136,BK00043,6
U0137,BK00004,10
U0137,BK00007,9
U0137,BK00006,10
U0137,BK00009,8
U0137,BK00003,10
U0137,BK00000,9
U0137,BK00008,10
U0137,BK00001,10
U0137,BK00002,10
U0137,BK00005,9
U0137,BK00022,7
U0137,BK00051,7
U0137,BK00066,5
U0138,BK00020,10
U0138,BK00024,10
U0138,BK00041,9
U0138,BK00038,10
U0138,BK00003,4
U0138,BK00064,4
U0139,BK00032,9
U0139,BK00036,9
U0139,BK00028,10
U0139,BK00034,8
U0139,BK00029,9
U0139,BK00037,10
U0139,BK00031,10
U0139,BK00033,9
U0139,BK00035,10
U0139,BK00030,9
U0139,BK00044,6
U0140,BK00040,9
U0140,BK00039,9
U0140,BK00022,9
U0140,BK00052,9
U0140,BK00038,9
U0140,BK00043,3
U0140,BK00000,3
U0140,BK00029,4
U0140,BK00058,7
U0141,BK00015,10
U0141,BK00011,10
U0141,BK00019,9
U0141,BK00017,9
U0141,BK00016,10
U0141,BK00013,10
U0141,BK00010,9
U0141,BK00018,9
U0141,BK00012,10
U0141,BK00014,9
U0141,BK00020,6
U0142,BK00026,10
U0142,BK00038,8
U0142,BK00024,10
U0142,BK00021,9
U0142,BK00027,9
U0142,BK00040,8
U0142,BK00042,9
U0142,BK00022,9
U0142,BK00025,9
U0142,BK00053,4
U0143,BK00043,9
U0143,BK00046,9
U0143,BK00048,8
U0143,BK00047,8
U0144,BK00045,10
U0144,BK00044,10
U0144,BK00065,3
U0144,BK00050,6
U0144,BK00046,7
U0145,BK00021,9
U0145,BK00026,9
U0145,BK00020,10
U0145,BK00022,9
U0145,BK00025,8
U0145,BK00027,10
U0145,BK00024,8
U0145,BK00023,9
U0146,BK00006,8
U0146,BK00064,10
U0146,BK00005,10
U0146,BK00054,10
U0146,BK00008,10
U0146,BK00060,9
U0146,BK00062,8
U0146,BK00051,9
U0146,BK00065,8
U0146,BK00003,10
U0146,BK00001,8
U0146,BK00052,9
U0146,BK00049,10
U0146,BK00053,10
U0146,BK00063,9
U0146,BK00050,8
U0146,BK00002,8
U0146,BK00016,4
U0147,BK00041,8
U0147,BK00038,10
U0147,BK00039,10
U0147,BK00040,9
U0147,BK00042,9
U0147,BK00062,6
U0147,BK00044,5
U0147,BK00016,4
U0148,BK00007,10
U0148,BK00004,10
U0148,BK00003,9
U0148,BK00041,10
U0148,BK00009,9
U0148,BK00000,8
U0148,BK00002,10
U0148,BK00001,8
U0148,BK00038,10
U0148,BK00005,10
U0148,BK00008,10
U0148,BK00040,10
U0148,BK00039,10
U0148,BK00006,9
U0148,BK00042,8
U0148,BK00045,6
U0148,BK00036,4
U0148,BK00049,4
U0149,BK00028,8
U0149,BK00034,8
U0149,BK00029,10
U0149,BK00033,10
U0149,BK00031,10
U0149,BK00035,10
U0149,BK00032,9
U0149,BK00030,9
U0149,BK00020,7
U0149,BK00056,6
U0150,BK00065,10
U0150,BK00059,9
U0150,BK00062,10
U0150,BK00060,9
U0150,BK00063,10
U0150,BK00061,10
U0150,BK00066,10
U0150,BK00064,10
U0150,BK00049,6
U0150,BK00006,3
U0150,BK00050,4
U0150,BK00018,5
U0151,BK00026,9
U0151,BK00025,9
U0151,BK00023,9
U0151,BK00020,9
U0151,BK00044,10
U0151,BK00017,3
U0151,BK00031,4
U0151,BK00001,4
U0152,BK00043,10
U0152,BK00050,10
U0152,BK00052,9
U0152,BK00046,10
U0152,BK00047,10
U0152,BK00048,8
U0152,BK00053,9
U0152,BK00051,9
U0152,BK00054,9
U0152,BK00049,8
U0152,BK00060,4
U0152,BK00010,3
U0152,BK00004,6
U0152,BK00019,3
U0153,BK00041,8
U0153,BK00035,9
U0153,BK00036,8
U0153,BK00034,10
U0153,BK00038,8
U0153,BK00029,9
U0153,BK00028,10
U0153,BK00031,9
U0153,BK00030,9
U0153,BK00042,9
U0153,BK00032,9
U0153,BK00033,9
U0153,BK00040,10
U0153,BK00037,10
U0153,BK00039,8
U0153,BK00010,3
U0153,BK00016,6
U0154,BK00023,10
U0154,BK00022,9
U0154,BK00024,10
U0154,BK00026,9
U0154,BK00035,4
U0154,BK00065,6
U0155,BK00055,10
U0155,BK00045,8
U0155,BK00057,9
U0155,BK00058,9
U0155,BK00056,9
U0155,BK00044,9
U0156,BK00031,10
U0156,BK00035,9
U0156,BK00041,9
U0156,BK00038,10
U0156,BK00032,10
U0156,BK00029,10
U0156,BK00028,8
U0156,BK00040,10
U0157,BK00065,10
U0157,BK00060,9
U0157,BK00046,10
U0157,BK00061,8
U0157,BK00037,10
U0157,BK00033,8
U0157,BK00063,10
U0157,BK00032,10
U0157,BK00029,10
U0157,BK00035,8
U0157,BK00030,10
U0157,BK00059,9
U0157,BK00036,10
U0157,BK00064,8
U0157,BK00066,10
U0157,BK00047,10
U0157,BK00028,9
U0157,BK00048,10
U0157,BK00062,8
U0157,BK00034,9
U0157,BK00043,9
U0157,BK00021,4
U0157,BK00023,5
U0157,BK00016,6
U0158,BK00051,9
U0158,BK00046,10
U0158,BK00024,9
U0158,BK00047,10
U0158,BK00048,8
U0158,BK00054,9
U0158,BK00043,10
U0158,BK00049,10
U0158,BK00025,10
U0158,BK00017,6
U0158,BK00013,6
U0158,BK00066,6
U0159,BK00006,8
U0159,BK00060,9
U0159,BK00000,9
U0159,BK00063,10
U0159,BK00005,10
U0159,BK00061,10
U0159,BK00008,10
U0159,BK00003,9
U0159,BK00064,10
U0159,BK00009,9
U0159,BK00059,9
U0159,BK00001,10
U0159,BK00062,9
U0159,BK00002,9
U0159,BK00004,9
U0159,BK00065,10
U0159,BK00007,8
U0159,BK00066,9
U0159,BK00044,4
U0159,BK00029,4
U0159,BK00020,4
U0159,BK00014,3
U0160,BK00018,10
U0160,BK00056,9
U0160,BK00010,9
U0160,BK00024,8
U0160,BK00015,9
U0160,BK00019,10
U0160,BK00014,8
U0160,BK00026,10
U0160,BK00013,9
U0160,BK00012,10
U0160,BK00055,10
U0160,BK00027,9
U0160,BK00011,10
U0160,BK00022,8
U0160,BK00023,10
U0160,BK00007,7
U0160,BK00053,3
U0160,BK00034,5
U0161,BK00013,10
U0161,BK00019,10
U0161,BK00014,9
U0161,BK00016,10
U0161,BK00017,9
U0161,BK00011,9
U0161,BK00012,8
U0161,BK00018,8
U0161,BK00015,8
U0161,BK00010,8
U0161,BK00002,7
U0162,BK00022,8
U0162,BK00023,8
U0162,BK00010,8
U0162,BK00012,9
U0162,BK00018,9
U0162,BK00027,9
U0162,BK00024,9
U0162,BK00013,10
U0162,BK00014,10
U0162,BK00020,9
U0162,BK00021,8
U0162,BK00026,9
U0162,BK00011,9
U0162,BK00017,9
U0162,BK00019,8
U0162,BK00025,10
U0162,BK00015,10
U0162,BK00016,10
U0163,BK00049,10
U0163,BK00044,9
U0163,BK00045,10
U0163,BK00053,8
U0163,BK00052,9
U0163,BK00051,10
U0163,BK00050,10
U0163,BK00054,8
U0163,BK00043,6
U0163,BK00028,6
U0163,BK00011,3
U0163,BK00039,3
U0164,BK00008,9
U0164,BK00007,10
U0164,BK00005,10
U0164,BK00009,10
U0164,BK00048,9
U0164,BK00001,8
U0164,BK00046,10
U0164,BK00006,9
U0164,BK00004,9
U0164,BK00003,9
U0164,BK00002,9
U0164,BK00000,8
U0164,BK00047,10
U0164,BK00043,9
U0164,BK00053,7
U0164,BK00013,6
U0164,BK00010,6
U0164,BK00055,4
U0165,BK00053,10
U0165,BK00052,8
U0165,BK00049,8
U0165,BK00050,10
U0165,BK00051,10
U0165,BK00054,8
U0166,BK00012,10
U0166,BK00013,8
U0166,BK00002,8
U0166,BK00016,9
U0166,BK00010,8
U0166,BK00006,9
U0166,BK00007,9
U0166,BK00056,9
U0166,BK00003,10
U0166,BK00009,10
U0166,BK00011,9
U0166,BK00001,8
U0166,BK00004,8
U0166,BK00062,4
U0166,BK00050,6
U0166,BK00066,4
U0166,BK00043,6
U0167,BK00039,9
U0167,BK00038,8
U0167,BK00042,10
U0167,BK00041,8
U0167,BK00040,10
U0167,BK00050,3
U0168,BK00056,10
U0168,BK00049,9
U0168,BK00057,9
U0168,BK00053,8
U0168,BK00052,10
U0168,BK00055,10
U0168,BK00054,10
U0168,BK00051,9
U0168,BK00046,7
U0169,BK00032,10
U0169,BK00031,9
U0169,BK00030,9
U0169,BK00033,9
U0169,BK00028,9
U0169,BK00045,10
U0169,BK00029,10
U0169,BK00035,9
U0169,BK00034,8
U0169,BK00036,9
U0169,BK00037,10
U0169,BK00044,10
U0169,BK00013,7
U0170,BK00044,9
U0170,BK00040,8
U0170,BK00045,9
U0170,BK00042,9
U0170,BK00056,10
U0170,BK00041,8
U0170,BK00039,9
U0170,BK00057,10
U0170,BK00038,8
U0170,BK00058,10
U0170,BK00055,10
U0170,BK00050,4
U0170,BK00016,7
U0171,BK00056,9
U0171,BK00055,10
U0171,BK00028,10
U0171,BK00034,10
U0171,BK00057,9
U0171,BK00037,9
U0171,BK00033,9
U0171,BK00032,10
U0171,BK00058,9
U0171,BK00035,8
U0171,BK00030,9
U0171,BK00036,9
U0171,BK00029,10
U0171,BK00050,3
U0172,BK00008,9
U0172,BK00004,10
U0172,BK00002,10
U0172,BK00009,10
U0172,BK00044,9
U0172,BK00000,8
U0172,BK00045,9
U0172,BK00003,10
U0172,BK00001,9
U0172,BK00006,9
U0172,BK00005,10
U0172,BK00007,8
U0172,BK00013,7
U0172,BK00061,4
U0172,BK00052,6
U0172,BK00051,7
U0173,BK00014,8
U0173,BK00018,9
U0173,BK00013,10
U0173,BK00046,9
U0173,BK00043,10
U0173,BK00012,10
U0173,BK00011,9
U0173,BK00016,8
U0173,BK00015,9
U0173,BK00047,10
U0173,BK00019,8
U0174,BK00038,8
U0174,BK00055,9
U0174,BK00042,10
U0174,BK00056,10
U0174,BK00041,8
U0174,BK00057,8
U0174,BK00058,9
U0174,BK00039,9
U0174,BK00040,10
U0174,BK00032,3
U0174,BK00005,4
U0175,BK00022,8
U0175,BK00018,9
U0175,BK00045,9
U0175,BK00010,10
U0176,BK00063,8
U0176,BK00062,10
U0176,BK00065,8
U0176,BK00064,10
U0176,BK00066,8
U0176,BK00060,8
U0176,BK00061,9
U0176,BK00059,10
U0176,BK00043,3
U0176,BK00007,5
U0176,BK00034,5
U0177,BK00040,10
U0177,BK00010,10
U0177,BK00049,10
U0177,BK00015,10
U0177,BK00017,10
U0177,BK00014,8
U0177,BK00039,9
U0177,BK00016,9
U0177,BK00054,9
U0177,BK00018,9
U0177,BK00052,10
U0177,BK00012,10
U0177,BK00038,9
U0177,BK00051,9
U0177,BK00053,9
U0177,BK00042,9
U0177,BK00009,7
U0177,BK00007,5
U0177,BK00002,4
U0177,BK00000,3
U0178,BK00066,9
U0178,BK00064,8
U0178,BK00063,9
U0178,BK00059,10
U0178,BK00061,10
U0179,BK00046,9
U0179,BK00020,10
U0179,BK00025,9
U0179,BK00027,8
U0179,BK00048,9
U0179,BK00047,9
U0179,BK00023,9
U0179,BK00021,10
U0179,BK00022,9
U0179,BK00026,9
U0179,BK00024,9
U0179,BK00009,5
U0179,BK00045,6
U0179,BK00031,6
U0179,BK00063,6
U0180,BK00039,10
U0180,BK00040,8
U0180,BK00054,10
U0180,BK00042,10
U0180,BK00050,10
U0180,BK00052,10
U0180,BK00051,9
U0180,BK00049,8
U0180,BK00041,10
U0180,BK00038,9
U0180,BK00053,10
U0181,BK00021,9
U0181,BK00023,9
U0181,BK00053,10
U0181,BK00048,10
U0181,BK00022,9
U0181,BK00027,10
U0181,BK00050,9
U0181,BK00020,8
U0181,BK00054,9
U0181,BK00026,10
U0181,BK00049,9
U0181,BK00047,8
U0181,BK00025,9
U0181,BK00046,9
U0181,BK00024,9
U0181,BK00051,8
U0181,BK00036,4
U0182,BK00043,9
U0182,BK00054,10
U0182,BK00045,9
U0182,BK00046,10
U0182,BK00044,10
U0182,BK00049,9
U0182,BK00052,9
U0182,BK00047,10
U0182,BK00051,10
U0182,BK00048,10
U0182,BK00050,8
U0182,BK00053,10
U0182,BK00041,4
U0182,BK00065,6
U0182,BK00004,4
U0182,BK00033,4
U0183,BK00056,8
U0183,BK00055,9
U0183,BK00057,10
U0183,BK00058,9
U0183,BK00038,3
U0183,BK00047,6
U0184,BK00054,9
U0184,BK00032,10
U0184,BK00035,10
U0184,BK00028,10
U0184,BK00049,10
U0184,BK00052,8
U0184,BK00033,9
U0184,BK00051,8
U0184,BK00030,9
U0184,BK00050,10
U0184,BK00037,10
U0184,BK00053,10
U0184,BK00031,10
U0184,BK00029,9
U0184,BK00036,9
U0184,BK00034,10
U0184,BK00016,7
U0185,BK00063,8
U0185,BK00060,9
U0185,BK00064,10
U0185,BK00061,10
U0185,BK00062,10
U0185,BK00066,9
U0185,BK00059,10
U0185,BK00065,8
U0185,BK00024,4
U0185,BK00008,6
U0185,BK00006,7
U0186,BK00011,8
U0186,BK00017,10
U0186,BK00004,10
U0186,BK00015,9
U0186,BK00013,10
U0186,BK00000,10
U0186,BK00053,5
U0186,BK00048,7
U0186,BK00043,7
U0187,BK00045,9
U0187,BK00044,10
U0187,BK00010,7
U0188,BK00034,9
U0188,BK00037,9
U0188,BK00035,10
U0188,BK00038,9
U0188,BK00045,3
U0188,BK00007,4
U0188,BK00000,6
U0188,BK00024,7
U0189,BK00055,9
U0189,BK00042,9
U0189,BK00058,10
U0189,BK00041,9
U0189,BK00039,10
U0189,BK00056,9
U0189,BK00040,8
U0189,BK00057,9
U0189,BK00038,10
U0189,BK00035,4
U0189,BK00030,3
U0190,BK00057,8
U0190,BK00058,9
U0190,BK00055,10
U0190,BK00056,10
U0190,BK00065,6
U0190,BK00040,3
U0190,BK00000,3
U0191,BK00037,8
U0191,BK00028,9
U0191,BK00046,10
U0191,BK00034,10
U0191,BK00043,8
U0191,BK00036,9
U0191,BK00059,7
U0191,BK00052,5
U0192,BK00008,9
U0192,BK00003,10
U0192,BK00002,9
U0192,BK00005,10
U0192,BK00000,10
U0192,BK00007,10
U0192,BK00001,9
U0192,BK00004,10
U0192,BK00006,8
U0192,BK00009,8
U0193,BK00057,10
U0193,BK00056,10
U0193,BK00058,8
U0193,BK00055,9
U0193,BK00065,4
U0193,BK00012,6
U0193,BK00029,7
U0193,BK00063,3
U0194,BK00013,8
U0194,BK00040,10
U0194,BK00018,9
U0194,BK00041,9
U0194,BK00056,9
U0194,BK00017,10
U0194,BK00016,9
U0194,BK00019,10
U0194,BK00058,10
U0194,BK00042,8
U0194,BK00015,9
U0194,BK00055,9
U0194,BK00039,9
U0194,BK00038,8
U0194,BK00001,6
U0194,BK00047,5
U0194,BK00007,3
U0194,BK00026,7
U0195,BK00051,9
U0195,BK00050,9
U0195,BK00054,9
U0195,BK00049,9
U0195,BK00052,9
U0195,BK00053,9
U0195,BK00015,7
U0196,BK00022,10
U0196,BK00017,10
U0196,BK00020,9
U0196,BK00014,10
U0196,BK00015,9
U0196,BK00010,10
U0196,BK00018,9
U0196,BK00041,6
U0196,BK00057,4
U0196,BK00038,7
U0197,BK00006,8
U0197,BK00007,9
U0197,BK00000,10
U0197,BK00004,10
U0197,BK00002,8
U0197,BK00003,9
U0197,BK00001,9
U0197,BK00009,10
U0197,BK00008,9
U0197,BK00005,9
U0197,BK00054,7
U0197,BK00010,5
U0198,BK00042,9
U0198,BK00040,9
U0198,BK00039,10
U0198,BK00038,9
U0198,BK00041,10
U0198,BK00013,4
U0198,BK00026,7
U0198,BK00049,4
U0199,BK00017,10
U0199,BK00013,10
U0199,BK00012,9
U0199,BK00034,10
U0199,BK00032,9
U0199,BK00038,9
U0199,BK00015,10
U0199,BK00028,10
U0199,BK00033,8
U0199,BK00041,10
U0199,BK00035,8
U0199,BK00065,4
U0200,BK00035,10
U0200,BK00029,8
U0200,BK00037,9
U0200,BK00033,10
U0200,BK00030,9
U0200,BK00034,10
U0200,BK00032,10
U0200,BK00036,10
U0200,BK00031,9
U0200,BK00028,9
U0201,BK00058,10
U0201,BK00043,10
U0201,BK00048,10
U0201,BK00055,8
U0201,BK00047,8
U0201,BK00046,9
U0201,BK00057,9
U0201,BK00056,9
U0201,BK00026,5
U0201,BK00040,5
U0202,BK00041,9
U0202,BK00040,9
U0202,BK00042,9
U0202,BK00045,8
U0202,BK00039,9
U0202,BK00038,9
U0202,BK00044,10
U0203,BK00017,8
U0203,BK00018,9
U0203,BK00010,10
U0203,BK00019,9
U0203,BK00013,8
U0203,BK00014,10
U0204,BK00063,9
U0204,BK00032,10
U0204,BK00065,9
U0204,BK00036,10
U0204,BK00062,10
U0204,BK00030,10
U0204,BK00028,10
U0204,BK00060,10
U0204,BK00033,10
U0204,BK00037,10
U0204,BK00035,9
U0204,BK00031,9
U0204,BK00064,10
U0204,BK00047,7
U0204,BK00038,4
U0205,BK00051,10
U0205,BK00052,9
U0205,BK00054,9
U0205,BK00049,9
U0205,BK00050,10
U0205,BK00053,10
U0206,BK00051,10
U0206,BK00049,10
U0206,BK00052,10
U0206,BK00050,9
U0206,BK00053,9
U0206,BK00054,10
U0206,BK00023,6
U0206,BK00012,4
U0206,BK00026,5
U0206,BK00062,3
U0207,BK00032,10
U0207,BK00055,10
U0207,BK00056,10
U0207,BK00036,9
U0207,BK00058,10
U0207,BK00034,10
U0207,BK00031,9
U0207,BK00057,9
U0207,BK00028,8
U0207,BK00029,9
U0207,BK00037,8
U0207,BK00035,10
U0208,BK00024,10
U0208,BK00022,9
U0208,BK00021,9
U0208,BK00023,10
U0208,BK00020,9
U0208,BK00027,10
U0208,BK00026,9
U0208,BK00000,6
U0209,BK00046,10
U0209,BK00043,10
U0209,BK00048,9
U0209,BK00047,9
U0210,BK00009,8
U0210,BK00001,10
U0210,BK00004,9
U0210,BK00005,10
U0210,BK00008,10
U0210,BK00003,9
U0210,BK00044,9
U0210,BK00039,4
U0211,BK00055,8
U0211,BK00056,9
U0211,BK00057,8
U0211,BK00058,9
U0211,BK00023,6
U0212,BK00003,9
U0212,BK00022,9
U0212,BK00007,10
U0212,BK00000,8
U0212,BK00024,10
U0212,BK00009,9
U0212,BK00021,8
U0212,BK00025,8
U0212,BK00026,9
U0212,BK00002,9
U0212,BK00005,10
U0212,BK00006,8
U0213,BK00051,9
U0213,BK00053,8
U0213,BK00054,10
U0213,BK00050,10
U0213,BK00049,10
U0213,BK00052,9
U0213,BK00022,7
U0213,BK00048,6
U0213,BK00008,4
U0214,BK00047,10
U0214,BK00024,10
U0214,BK00046,9
U0214,BK00056,8
U0214,BK00055,10
U0214,BK00022,9
U0214,BK00021,10
U0214,BK00058,9
U0214,BK00057,9
U0214,BK00023,8
U0214,BK00027,10
U0214,BK00025,10
U0214,BK00048,9
U0214,BK00043,10
U0215,BK00021,10
U0215,BK00022,9
U0215,BK00027,8
U0215,BK00056,8
U0215,BK00024,10
U0215,BK00020,10
U0215,BK00025,10
U0215,BK00055,10
U0215,BK00026,10
U0215,BK00058,10
U0215,BK00057,9
U0215,BK00023,8
U0215,BK00006,5
U0216,BK00059,9
U0216,BK00060,10
U0216,BK00064,10
U0216,BK00062,9
U0216,BK00066,8
U0216,BK00065,10
U0217,BK00009,9
U0217,BK00000,10
U0217,BK00056,10
U0217,BK00058,9
U0217,BK00004,9
U0217,BK00007,10
U0218,BK00065,9
U0218,BK00064,9
U0218,BK00059,10
U0218,BK00063,10
U0218,BK00061,10
U0218,BK00062,9
U0218,BK00060,9
U0218,BK00066,10
U0219,BK00054,8
U0219,BK00058,9
U0219,BK00043,10
U0219,BK00055,8
U0219,BK00056,10
U0219,BK00057,9
U0219,BK00052,9
U0219,BK00053,8
U0219,BK00048,9
U0219,BK00050,9
U0219,BK00046,9
U0219,BK00051,9
U0219,BK00047,8
U0219,BK00049,9
U0219,BK00028,7
U0219,BK00025,7
U0219,BK00000,7
U0220,BK00026,9
U0220,BK00023,9
U0220,BK00063,8
U0220,BK00020,10
U0220,BK00012,10
U0220,BK00032,7
U0221,BK00017,9
U0221,BK00012,9
U0221,BK00019,10
U0221,BK00016,10
U0221,BK00015,8
U0221,BK00014,9
U0221,BK00010,10
U0221,BK00018,8
U0221,BK00011,10
U0221,BK00013,8
U0221,BK00034,5
U0221,BK00005,7
U0221,BK00059,3
U0221,BK00003,5
U0222,BK00066,8
U0222,BK00063,10
U0222,BK00060,10
U0222,BK00024,10
U0222,BK00026,9
U0222,BK00043,9
U0222,BK00021,10
U0222,BK00025,10
U0222,BK00020,9
U0222,BK00046,10
U0222,BK00062,10
U0222,BK00065,10
U0222,BK00047,9
U0222,BK00023,10
U0222,BK00027,10
U0222,BK00022,10
U0222,BK00048,9
U0222,BK00064,9
U0222,BK00059,8
U0222,BK00061,9
U0222,BK00003,6
U0222,BK00044,5
U0222,BK00033,7
U0222,BK00016,3
U0223,BK00045,9
U0223,BK00044,10
U0223,BK00041,3
U0224,BK00046,9
U0224,BK00022,10
U0224,BK00027,9
U0224,BK00020,9
U0224,BK00023,8
U0224,BK00021,9
U0224,BK00025,8
U0224,BK00047,9
U0224,BK00026,10
U0224,BK00024,10
U0224,BK00043,8
U0224,BK00048,9
U0225,BK00056,8
U0225,BK00057,10
U0225,BK00058,10
U0225,BK00055,10
U0225,BK00048,3
U0225,BK00009,5
U0225,BK00046,4
U0225,BK00042,3
U0226,BK00035,8
U0226,BK00038,8
U0226,BK00028,9
U0226,BK00029,10
U0226,BK00034,9
U0226,BK00057,6
U0226,BK00023,7
U0227,BK00043,9
U0227,BK00048,10
U0227,BK00047,9
U0227,BK00046,9
U0227,BK00063,6
U0227,BK00049,6
U0227,BK00001,4
U0227,BK00002,3
U0228,BK00048,10
U0228,BK00063,10
U0228,BK00059,10
U0228,BK00043,9
U0228,BK00064,10
U0228,BK00066,9
U0228,BK00065,10
U0228,BK00062,9
U0228,BK00047,10
U0228,BK00060,9
U0228,BK00061,10
U0228,BK00046,9
U0228,BK00042,6
U0228,BK00008,7
U0228,BK00005,4
U0229,BK00023,10
U0229,BK00026,8
U0229,BK00021,9
U0229,BK00022,9
U0229,BK00025,9
U0229,BK00027,8
U0229,BK00020,9
U0229,BK00024,10
U0229,BK00004,6
U0229,BK00043,5
U0230,BK00039,10
U0230,BK00040,9
U0230,BK00026,10
U0230,BK00038,10
U0230,BK00042,10
U0230,BK00041,9
U0230,BK00023,9
U0230,BK00027,10
U0230,BK00020,10
U0230,BK00024,10
U0230,BK00005,4
U0230,BK00057,4
U0231,BK00034,9
U0231,BK00028,8
U0231,BK00032,9
U0231,BK00031,10
U0231,BK00029,10
U0231,BK00058,6
U0232,BK00034,10
U0232,BK00037,10
U0232,BK00049,10
U0232,BK00031,8
U0232,BK00033,9
U0232,BK00028,9
U0232,BK00054,10
U0232,BK00032,10
U0232,BK00035,9
U0232,BK00053,9
U0232,BK00029,10
U0232,BK00052,9
U0232,BK00030,10
U0232,BK00036,9
U0232,BK00051,10
U0232,BK00050,8
U0233,BK00057,10
U0233,BK00023,8
U0233,BK00025,9
U0233,BK00053,10
U0233,BK00050,10
U0233,BK00052,9
U0233,BK00008,6
U0233,BK00033,3
U0233,BK00034,5
U0233,BK00028,5
U0234,BK00011,10
U0234,BK00017,8
U0234,BK00015,9
U0234,BK00010,9
U0234,BK00014,10
U0234,BK00013,9
U0234,BK00049,4
U0234,BK00020,4
U0234,BK00034,4
U0234,BK00047,3
U0235,BK00042,9
U0235,BK00064,9
U0235,BK00040,10
U0235,BK00039,10
U0235,BK00065,10
U0235,BK00041,10
U0235,BK00038,10
U0235,BK00066,8
U0235,BK00062,10
U0235,BK00060,10
U0235,BK00063,8
U0235,BK00059,9
U0235,BK00061,10
U0235,BK00056,5
U0235,BK00000,7
U0235,BK00043,7
U0235,BK00031,4
U0236,BK00020,8
U0236,BK00025,8
U0236,BK00022,10
U0236,BK00027,9
U0236,BK00021,9
